"Phi [deg]","dB(RealizedGainTotal) [] - Freq='2.4GHz' Theta='90deg'"
-180,-0.869537301872079
-178,-1.7151076533365
-176,-2.65085648267032
-174,-3.66043528711077
-172,-4.70688725563478
-170,-5.72074470226827
-168,-6.59218355249754
-166,-7.18754462363398
-164,-7.4084204664318
-162,-7.2585626460418
-160,-6.84238756834774
-158,-6.29677688714336
-156,-5.73272901502305
-154,-5.21945972190222
-152,-4.79200603149077
-150,-4.46235308345103
-148,-4.22716135149594
-146,-4.07182323392409
-144,-3.97217460336957
-142,-3.89536362838478
-140,-3.80161018563216
-138,-3.64882272932076
-136,-3.40117705605268
-134,-3.03973809631418
-132,-2.56960198586168
-130,-2.01843248300916
-128,-1.42700160614211
-126,-0.837538930709916
-124,-0.285215462700535
-122,0.20577838760846
-120,0.622849432589769
-118,0.964055017473001
-116,1.23663606325291
-114,1.45527264470156
-112,1.63979683277916
-110,1.81199278601689
-108,1.99148563973757
-106,2.1914777349808
-104,2.41573897910825
-102,2.65809595917683
-100,2.9045545588818
-98,3.13694864483642
-96,3.33659185322879
-94,3.48691793347427
-92,3.57489287463938
-90,3.59151301633861
-88,3.53186048228982
-86,3.39512657635833
-84,3.18489482647703
-82,2.90986224300394
-80,2.58504396063316
-78,2.23325941243672
-76,1.88621567290454
-74,1.58378344780356
-72,1.36958287926677
-70,1.28198413295175
-68,1.34298313785074
-66,1.55099374802004
-64,1.88253535025333
-62,2.3015229119463
-60,2.7700130136016
-58,3.25538271952203
-56,3.73293831753045
-54,4.18547394105764
-52,4.60158299566306
-50,4.9738530157193
-48,5.29742099789084
-46,5.56899102374429
-44,5.78625755616928
-42,5.94763284638367
-40,6.05217931081012
-38,6.09966582804416
-36,6.0906874513617
-34,6.02680571368763
-32,5.91067924346951
-30,5.74616088240663
-28,5.53833805816008
-26,5.29348952894077
-24,5.01892790865446
-22,4.7227007669328
-20,4.41314278873442
-18,4.09831434795381
-16,3.78542446173297
-14,3.48039743118267
-12,3.18776623967389
-10,2.91102790309325
-8,2.65346844611726
-6,2.41928513707246
-4,2.21464870364476
-2,2.04821094926091
0,1.93054397393853
2,1.87220666497475
4,1.88066286401959
6,1.95699704996896
8,2.09380761691112
10,2.27528470918938
12,2.47939144675804
14,2.6810689217111
16,2.85518015807199
18,2.9784199226566
20,3.03007682508987
22,2.99192955490079
24,2.84764751886057
26,2.58199233081652
28,2.18002225344847
30,1.62647480105326
32,0.905621548848857
34,0.00231769532316187
36,-1.0938652820809
38,-2.37664774509759
40,-3.79261148392535
42,-5.17900557052496
44,-6.20363340399792
46,-6.49826037449674
48,-6.04239968471703
50,-5.19237668204647
52,-4.29852524404961
54,-3.5406614625374
56,-2.98012647811833
58,-2.62396404603894
60,-2.45660247647476
62,-2.451355521178
64,-2.57318371813571
66,-2.7786418455342
68,-3.01664106043664
70,-3.23296936936686
72,-3.37992148202303
74,-3.42827597023798
76,-3.37461375694234
78,-3.23840724927093
80,-3.05078604966548
82,-2.84219937103356
84,-2.63441734019561
86,-2.43767674962681
88,-2.25127153790109
90,-2.06591384022534
92,-1.8670420446431
94,-1.63876398974443
96,-1.36801951072019
98,-1.04810608781956
100,-0.680509035969563
102,-0.274449581638994
104,0.155482290722998
106,0.592513549556748
108,1.02056894972729
110,1.42622880854053
112,1.79969995600203
114,2.13504022914772
116,2.42992468009148
118,2.68515801706872
120,2.9040335417579
122,3.09157078392737
124,3.25364912573465
126,3.39608697301823
128,3.5237721266791
130,3.63999164131718
132,3.74610121305307
134,3.84160129877721
136,3.92457507566782
138,3.9923440193572
140,4.0421545464235
142,4.07173318018144
144,4.07961413908424
146,4.0652173859578
148,4.02871205160826
150,3.97073079095911
152,3.89200750858171
154,3.79300134230559
156,3.67355210818674
158,3.53259412950048
160,3.3679419749844
162,3.17615514343339
164,2.95248734157747
166,2.69092564726504
168,2.38432221975354
170,2.02461631911807
172,1.60314111909178
174,1.11101468136248
176,0.539635545307059
178,-0.118648569605996
180,-0.869537301872079
