"Phi [deg]","dB(RealizedGainTotal) [] - Freq='2.4GHz' Theta='90deg'"
-180,1.10626340355541
-178,0.127119395493254
-176,-1.01640189459269
-174,-2.32457167297604
-172,-3.76414990011966
-170,-5.22103125045488
-168,-6.43410510890874
-166,-7.03035931765813
-164,-6.83129192681894
-162,-6.07117372904089
-160,-5.120486340013
-158,-4.2165856409445
-156,-3.45813314832235
-154,-2.8714394949523
-152,-2.45247188176628
-150,-2.18461067374627
-148,-2.04435875976924
-146,-2.00192329684166
-144,-2.02000891323456
-142,-2.05313778237624
-140,-2.05006293078755
-138,-1.96161787487126
-136,-1.75344412824209
-134,-1.4176184376258
-132,-0.974960813795205
-130,-0.465864931667614
-128,0.0639124673372841
-126,0.574590830795082
-124,1.03784951518141
-122,1.43782908184739
-120,1.77004070631543
-118,2.03972538812145
-116,2.26014647837496
-114,2.45061119165805
-112,2.63375693436981
-110,2.83183522540813
-108,3.06238413589649
-106,3.33449325140855
-104,3.64713713749137
-102,3.99028708544823
-100,4.34815261107892
-98,4.70303636608531
-96,5.0384536082102
-94,5.34094479607426
-92,5.60069962316692
-90,5.81140750630758
-88,5.96973889424138
-86,6.07473198939071
-84,6.12723159714084
-82,6.12944050535658
-80,6.08459621818854
-78,5.99676261674659
-76,5.8707145746797
-74,5.71188593532346
-72,5.52634401036019
-70,5.32074646179204
-68,5.10223108736347
-66,4.87818971884336
-64,4.65588957010786
-62,4.44193359664774
-60,4.24159572758106
-58,4.05811807329034
-56,3.89209621303942
-54,3.74108310787494
-52,3.59950052984009
-50,3.45886987499487
-48,3.30829221634773
-46,3.13505293331717
-44,2.92521482786077
-42,2.66408849269175
-40,2.33651012893818
-38,1.92689655508613
-36,1.41907652306434
-34,0.795921344868992
-32,0.0388375288078128
-30,-0.87270417903172
-28,-1.96108958257119
-26,-3.24839383981135
-24,-4.74754278629947
-22,-6.4337930793187
-20,-8.16727837499402
-18,-9.55906163298845
-16,-10.0377841880449
-14,-9.47842403191686
-12,-8.39417730605666
-10,-7.27526465348176
-8,-6.3363144226762
-6,-5.63554726898424
-4,-5.17585896436168
-2,-4.945909474003
0,-4.93367347863506
2,-5.13009150613213
4,-5.52896112631291
6,-6.12436565035676
8,-6.90440666676244
10,-7.83762893981427
12,-8.84682598547542
14,-9.77275828731318
16,-10.3717546657742
18,-10.439063803967
20,-9.9987316156812
22,-9.28216973891304
24,-8.53070298301854
26,-7.89329012183471
28,-7.43791364050473
30,-7.18514175868086
32,-7.12810096021953
34,-7.23803265872605
36,-7.4605390641531
38,-7.70922491408734
40,-7.86988015536252
42,-7.83307488312928
44,-7.55075950644377
46,-7.06727979234446
48,-6.4880015799352
50,-5.92207368064642
52,-5.44897021492736
54,-5.11338573836032
56,-4.93092974674643
58,-4.89259095330413
60,-4.96451289106883
62,-5.08492231363647
64,-5.16530290274638
66,-5.10774396099744
68,-4.84318243762366
70,-4.36771999477949
72,-3.74116458212684
74,-3.04953390812962
76,-2.36824799089405
78,-1.74710441756169
80,-1.21162460898444
82,-0.769707102561579
84,-0.417772012286171
86,-0.14500048226846
88,0.0640040625182875
90,0.227469077635751
92,0.365050886880838
94,0.496396899389244
96,0.63951791116977
98,0.809075337239686
100,1.0149207946754
102,1.26131137006527
104,1.54707444771597
106,1.86666813901793
108,2.21177219724706
110,2.57292842618417
112,2.94085272043153
114,3.30725060565043
116,3.66515613605107
118,4.00891898200996
120,4.33399139010184
122,4.63664704504583
124,4.9137261250401
126,5.16246139444738
128,5.38040625819307
130,5.56546009743601
132,5.7159697453748
134,5.83087804384664
136,5.90988900984947
138,5.95362116953562
140,5.96372289306507
142,5.94292383602822
144,5.89499448051294
146,5.82458340644892
148,5.73690410255909
150,5.63725630447402
152,5.53039616374604
154,5.41981377865653
156,5.30702350506514
158,5.19099968831746
160,5.06787622687378
162,4.93096773536126
164,4.7710837063172
166,4.57703171500708
168,4.33617146042481
170,4.03489471409489
172,3.6589515583676
174,3.19359919330899
176,2.62360562495072
178,1.93320898959278
180,1.10626340355541
