"Phi [deg]","dB(RealizedGainTotal) [] - Freq='2.4GHz' Theta='90deg'"
-180,3.1754356835316
-178,3.48042707808564
-176,3.78933888973656
-174,4.09715832650875
-172,4.39889705016111
-170,4.68971389204852
-168,4.96494938894712
-166,5.22011159866424
-164,5.45085279415618
-162,5.65296818868924
-160,5.82243571643672
-158,5.95550379548806
-156,6.04882417593072
-154,6.09962029647287
-152,6.10587777961104
-150,6.06654172201174
-148,5.98170381151644
-146,5.85275960463976
-144,5.68251168226716
-142,5.47518821424367
-140,5.2363409369113
-138,4.97258626265616
-136,4.69116461745014
-134,4.39932184287675
-132,4.10356259504075
-130,3.80887806276726
-128,3.5180865008375
-126,3.231420701721
-124,2.94644261528396
-122,2.65827982162449
-120,2.36009923827361
-118,2.04369477434424
-116,1.70007880463883
-114,1.32001921244642
-112,0.894532229558514
-110,0.415412024384142
-108,-0.124048122343875
-106,-0.727897733666011
-104,-1.39556902201483
-102,-2.11862629840639
-100,-2.87578132188814
-98,-3.62649738022435
-96,-4.30610530287369
-94,-4.83023233246787
-92,-5.11827790189517
-90,-5.13182218228773
-88,-4.89848128747704
-86,-4.49650317634964
-84,-4.01669787169304
-82,-3.53434864016622
-80,-3.10108746973701
-78,-2.74833157123762
-76,-2.49335094169348
-74,-2.34403847107761
-72,-2.30160490337613
-70,-2.36144274068762
-68,-2.51248555704459
-66,-2.73528055019176
-64,-2.99910069438159
-62,-3.25913080566154
-60,-3.45636232768609
-58,-3.52455989448176
-56,-3.40715108545543
-54,-3.07851863373339
-52,-2.55501439518991
-50,-1.8861984790315
-48,-1.13412332307861
-46,-0.355633737564406
-44,0.405624073043347
-42,1.1197606518113
-40,1.76814517588089
-38,2.3405883991085
-36,2.833195618906
-34,3.24698109776241
-32,3.58703013368281
-30,3.86193615422627
-28,4.0832503191247
-26,4.26471084898445
-24,4.42108527680622
-22,4.56659668987538
-20,4.71311951682546
-18,4.86854875747487
-16,5.03582701921801
-14,5.21294951394262
-12,5.39391310073525
-10,5.5702404091871
-8,5.732585910256
-6,5.87203993863693
-4,5.98096498395591
-2,6.05338860957327
0,6.08507731448329
2,6.07343525468226
4,6.01734752456681
6,5.91705004298296
8,5.77407163969014
10,5.59126108885633
12,5.37287899294223
14,5.12469724582514
16,4.85400686812497
18,4.56939715110656
20,4.28015841666907
22,3.99521288224432
24,3.72162095517044
26,3.46292273689927
28,3.21775512419527
30,2.97918996806875
32,2.73500374043665
34,2.46872381586994
36,2.16101854246456
38,1.79095010145461
40,1.33675715834737
42,0.776040254797829
44,0.0853741407961528
46,-0.760556258730587
48,-1.79014359444218
50,-3.03600130480111
52,-4.53479843389098
54,-6.32115281161735
56,-8.39890986042314
58,-10.6373540030789
60,-12.5210365656768
62,-13.1690664043372
64,-12.5015197340661
66,-11.3901282954703
68,-10.4281215821836
70,-9.78954321202499
72,-9.49011573319946
74,-9.50625395976306
76,-9.80716241963117
78,-10.3578323673361
80,-11.1103359358146
82,-11.9864826979103
84,-12.8556894877368
86,-13.5301244668149
88,-13.823203061517
90,-13.6664807916469
92,-13.1527792198972
94,-12.4427710596309
96,-11.6650625364848
98,-10.8921835621054
100,-10.1590036942452
102,-9.48417645686985
104,-8.88270445108791
106,-8.37048518501311
108,-7.96413655027313
110,-7.67870809129278
112,-7.52452895900699
114,-7.50318468189772
116,-7.6017845053227
118,-7.78471618333334
120,-7.98433247121093
122,-8.09875979612656
124,-8.01355762614234
126,-7.6539502902738
128,-7.03105694004806
130,-6.23073547238774
132,-5.35875512625967
134,-4.4980206136358
136,-3.69766133716088
138,-2.97980376425215
140,-2.34953495154878
142,-1.80259885955827
144,-1.3302975774566
146,-0.922362552342474
148,-0.568541859588494
150,-0.259396352474587
152,0.0134003834845637
154,0.257077706253644
156,0.477975522793956
158,0.681844948850832
160,0.874153233706805
162,1.06031152766295
164,1.24575805912214
166,1.43585661311139
168,1.63561273530741
170,1.84926177151889
172,2.07982853087205
174,2.32877805982761
176,2.59585666496815
178,2.87916521848713
180,3.1754356835316
